imagem,operacao,plataforma,tempo_s,cpu_percent,mem_percent
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_1.tif,leitura_1_1,Blockchain,0.38707780838012695,13.2,52.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_2.tif,insercao,Blockchain,2.801400661468506,15.5,52.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_2.tif,leitura_1_1,Blockchain,0.3604276180267334,17.5,52.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_3.tif,insercao,Blockchain,3.285975933074951,15.8,52.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_3.tif,leitura_1_1,Blockchain,0.40686774253845215,18.7,52.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_4.tif,insercao,Blockchain,2.826409339904785,16.0,52.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_4.tif,leitura_1_1,Blockchain,0.4238910675048828,14.8,52.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_5.tif,insercao,Blockchain,3.2668404579162598,16.7,52.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_5.tif,leitura_1_1,Blockchain,0.4090995788574219,17.0,52.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_6.tif,insercao,Blockchain,2.8048856258392334,16.0,52.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_6.tif,leitura_1_1,Blockchain,0.35581207275390625,16.8,52.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_7.tif,insercao,Blockchain,3.3322389125823975,18.3,52.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_7.tif,leitura_1_1,Blockchain,0.4057741165161133,20.2,52.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_8.tif,insercao,Blockchain,2.8422446250915527,16.6,52.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_8.tif,leitura_1_1,Blockchain,0.3833920955657959,23.0,52.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_1.tif,insercao,Blockchain,3.3581302165985107,17.3,52.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_1.tif,leitura_1_1,Blockchain,0.40956830978393555,15.0,52.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_2.tif,insercao,Blockchain,2.7933895587921143,15.5,53.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_2.tif,leitura_1_1,Blockchain,0.37946557998657227,16.0,53.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_3.tif,insercao,Blockchain,2.8574392795562744,16.7,53.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_3.tif,leitura_1_1,Blockchain,0.4368011951446533,18.4,53.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_4.tif,insercao,Blockchain,3.2079520225524902,25.3,54.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_4.tif,leitura_1_1,Blockchain,0.5019330978393555,28.8,54.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_5.tif,insercao,Blockchain,2.7843737602233887,16.5,54.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_5.tif,leitura_1_1,Blockchain,0.32500123977661133,16.9,54.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_6.tif,insercao,Blockchain,3.4182279109954834,17.4,55.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_6.tif,leitura_1_1,Blockchain,0.4082059860229492,16.5,55.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_7.tif,insercao,Blockchain,3.0350918769836426,18.0,55.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_7.tif,leitura_1_1,Blockchain,0.37249326705932617,16.7,55.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_8.tif,insercao,Blockchain,3.475498914718628,17.6,55.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_8.tif,leitura_1_1,Blockchain,0.4061431884765625,21.1,55.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_1.tif,insercao,Blockchain,2.8569328784942627,15.8,55.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_1.tif,leitura_1_1,Blockchain,0.3682107925415039,15.7,55.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_2.tif,insercao,Blockchain,3.447190284729004,17.5,55.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_2.tif,leitura_1_1,Blockchain,0.42716288566589355,20.4,55.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_3.tif,insercao,Blockchain,2.8393146991729736,15.5,55.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_3.tif,leitura_1_1,Blockchain,0.3947749137878418,17.3,55.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_4.tif,insercao,Blockchain,3.545003890991211,16.8,55.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_4.tif,leitura_1_1,Blockchain,0.41683030128479004,22.7,55.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_5.tif,insercao,Blockchain,2.991591453552246,16.2,54.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_5.tif,leitura_1_1,Blockchain,0.39568352699279785,16.3,54.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_6.tif,insercao,Blockchain,3.4427506923675537,18.2,54.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_6.tif,leitura_1_1,Blockchain,0.4212021827697754,17.6,54.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_7.tif,insercao,Blockchain,2.8552405834198,16.6,54.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_7.tif,leitura_1_1,Blockchain,0.38466644287109375,19.6,54.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_8.tif,insercao,Blockchain,2.897218942642212,15.9,54.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_8.tif,leitura_1_1,Blockchain,0.39087390899658203,16.5,54.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_1.tif,insercao,Blockchain,3.416299343109131,15.8,54.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_1.tif,leitura_1_1,Blockchain,0.4212920665740967,22.3,54.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_2.tif,insercao,Blockchain,2.8379664421081543,16.8,55.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_2.tif,leitura_1_1,Blockchain,0.36885738372802734,21.4,55.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_3.tif,insercao,Blockchain,3.3019678592681885,24.8,51.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_3.tif,leitura_1_1,Blockchain,0.4108414649963379,15.6,51.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_4.tif,insercao,Blockchain,2.9255523681640625,16.0,51.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_4.tif,leitura_1_1,Blockchain,0.3756377696990967,15.8,51.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_5.tif,insercao,Blockchain,3.551732063293457,17.8,52.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_5.tif,leitura_1_1,Blockchain,0.40990519523620605,15.9,52.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_6.tif,insercao,Blockchain,2.8595566749572754,16.1,52.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_6.tif,leitura_1_1,Blockchain,0.372852087020874,20.3,52.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_7.tif,insercao,Blockchain,3.7300517559051514,17.1,52.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_7.tif,leitura_1_1,Blockchain,0.4337472915649414,23.5,52.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_8.tif,insercao,Blockchain,2.8451664447784424,16.3,52.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_8.tif,leitura_1_1,Blockchain,0.36791443824768066,15.6,52.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_1.tif,insercao,Blockchain,3.8212220668792725,15.9,52.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_1.tif,leitura_1_1,Blockchain,0.40863609313964844,15.8,52.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_2.tif,insercao,Blockchain,2.901344060897827,15.5,52.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_2.tif,leitura_1_1,Blockchain,0.401355504989624,20.6,52.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_3.tif,insercao,Blockchain,3.6407406330108643,18.5,52.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_3.tif,leitura_1_1,Blockchain,0.43324804306030273,18.8,52.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_4.tif,insercao,Blockchain,2.8094868659973145,16.5,52.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_4.tif,leitura_1_1,Blockchain,0.37319207191467285,17.5,52.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_5.tif,insercao,Blockchain,3.7220325469970703,17.6,52.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_5.tif,leitura_1_1,Blockchain,0.40654826164245605,16.6,52.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_6.tif,insercao,Blockchain,2.8216354846954346,16.2,52.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_6.tif,leitura_1_1,Blockchain,0.385390043258667,17.4,52.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_7.tif,insercao,Blockchain,3.863128662109375,17.0,52.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_7.tif,leitura_1_1,Blockchain,0.4349503517150879,16.2,52.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_8.tif,insercao,Blockchain,2.8989803791046143,16.5,52.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_8.tif,leitura_1_1,Blockchain,0.37984585762023926,16.7,52.3
