imagem,operacao,plataforma,tempo_s,cpu_percent,mem_percent
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_8.tif,insercao,MongoDB,0.002057313919067383,0.0,57.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_8.tif,leitura_1_1,PostgreSQL,0.0016140937805175781,75.0,57.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_8.tif,leitura_1_1,MongoDB,0.0028862953186035156,0.0,57.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_1.tif,insercao,PostgreSQL,0.005684375762939453,0.0,55.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_1.tif,insercao,MongoDB,0.0026192665100097656,0.0,55.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_1.tif,leitura_1_1,PostgreSQL,0.001960277557373047,0.0,55.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_1.tif,leitura_1_1,MongoDB,0.005217075347900391,87.5,55.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_2.tif,insercao,PostgreSQL,0.023235559463500977,30.8,59.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_2.tif,insercao,MongoDB,0.0019881725311279297,0.0,59.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_2.tif,leitura_1_1,PostgreSQL,0.0014824867248535156,0.0,59.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_2.tif,leitura_1_1,MongoDB,0.0035431385040283203,0.0,59.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_3.tif,insercao,PostgreSQL,0.0032994747161865234,16.7,58.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_3.tif,insercao,MongoDB,0.0020771026611328125,0.0,58.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_3.tif,leitura_1_1,PostgreSQL,0.0015232563018798828,0.0,58.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_3.tif,leitura_1_1,MongoDB,0.0027627944946289062,0.0,58.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_4.tif,insercao,PostgreSQL,0.021950483322143555,25.0,57.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_4.tif,insercao,MongoDB,0.0023603439331054688,0.0,57.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_4.tif,leitura_1_1,PostgreSQL,0.0012333393096923828,0.0,57.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_4.tif,leitura_1_1,MongoDB,0.0030145645141601562,0.0,57.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_5.tif,insercao,PostgreSQL,0.026819467544555664,18.2,59.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_5.tif,insercao,MongoDB,0.0025441646575927734,0.0,59.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_5.tif,leitura_1_1,PostgreSQL,0.0021429061889648438,0.0,59.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_5.tif,leitura_1_1,MongoDB,0.0043790340423583984,0.0,59.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_6.tif,insercao,PostgreSQL,0.002427339553833008,0.0,59.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_6.tif,insercao,MongoDB,0.0017094612121582031,0.0,59.5
